Source (A)	Source (B)	Source (C)	Source (D)	Source (E)	WC	WPS	Sixltr	Dic	Pronoun	I	We	Self	You	Other	Negate	Assent	Article	Preps	Number	Affect	Posemo	Posfeel	Optim	Negemo	Anx	Anger	Sad	Cogmech	Cause	Insight	Discrep	Inhib	Tentat	Certain	Senses	See	Hear	Feel	Social	Comm	Othref	Friends	Family	Humans	Time	Past	Present	Future	Space	Up	Down	Incl	Excl	Motion	Occup	School	Job	Achieve	Leisure	Home	Sports	TV	Music	Money	Metaph	Relig	Death	Physcal	Body	Sexual	Eating	Sleep	Groom	Swear	Nonfl	Fillers	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
http://twitter.com/\_Kloetzchen\_/statuses/798170515366092800	wenn die bahn so voll ist dass man lieber noch <<<tokentimeexpression>>> in der kälte wartet weil man keinen bock hat in einer sardinenbüchse zu stehen	unknown	unknown	26	92.84	77.92	5.76	25.77	26.00	7.69	26.92	11.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	3.85	3.85	0.00	3.85	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	11.54	0.00	7.69	3.85	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	0.00	0.00	0.00	0.00	11.54	3.85	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
http://kinderglueck-der-familienblog.de/reisen/familienurlaub-im-kinderhotel-in-oesterreich/	familienurlaub im kinderhotel in österreich kinderglück ein perfekter familienurlaub im leading family hotel und resort alpenrose das letzte jahr war sehr anstrengend zwischen meiner vollzeitweiterbildung dem haushalt und dem blog blieb viel zu wenig zeit für meine kinder dabei sind sie doch das was mir am aller wichtigsten ist die wäsche stappelt sich die fenster sind schmutzig genug zeit zum lernen war auch nie da und die kinder muss ich ständig auf später vertrösten wenn sie mit mir spielen wollten die zeit ist einfach viel zu knapp um allem gerecht zu werden und das setzt mich tag für tag aufs neue unter druck gestresst motzig und dauerhaft müde kämpfte ich mich tag für tag durch den alltag vor vier wochen kam dann der moment an dem mir klar wurde das ich eine pause brauche eine pause mit meinen kindern zusammen weg von zuhause und einfach nur die kostbare familienzeit genießen und so entschloss ich mich ganz spontan ein paar tage in das kinderhotel leading family hotel und resort alpenrose zu <<<tokenhyperlink>>> hotel liegt in dem kleinen örtchen lermoos in österreich direkt an der zugspitze von uns sind es ca <<<tokennumber>>> stunden mit dem auto was mit meinen kindern gut zu schaffen ist also habe ich unsere sieben sachen gepackt alles in das auto geladen und dann ging es auch schon <<<tokenhyperlink>>> lermoos angekommen haben wir das hotel auch recht schnell gefunden gott sei dank gibt es für solche orientierungslose menschen wie mich das navi von aussen scheint das hotel eher unauffällig doch drinnen scheint es ganz anders das zeig ich euch jetzt bereits die empfangshalle lädt zum staunen ein eine große aquariumsäule umgeben von hängenden schaukelkörben lädt die kinder zum schaukeln und fische entdecken ein so können die eltern ganz in ruhe einchecken bevor es auf unser familienzimmer ging wurden wir von einer lieben mitarbeiterin durch das hotel geführt es wurde uns alles gezeigt und all unsere fragen beantwortet unser familienzimmer danach ging es auf unser zimmer wir hatten eine sterntaler familien suite ein großes hauptzimmer mit esstisch großem ehebett sofa und einem tollen balkon mit wunderschöner aussicht auf die berge außerdem gab es für die kids ein extra zimmer mit etagenbett kleinem fernseh und kleiderschrank auch das geräumige bad mit badewanne war richtig schön und hatte für die kinder auf tiefer ebene eine extra waschbecken zum händewaschen auf den zimmern stehen den hotelgästen wasserkocher frisches wasser und eine kapsel kaffeemaschine zur verfügung auf dem kinderzimmer stehen lego bausteine für die kinder zum spielen bereit es wurde hier wirkich an alles gedacht und wir haben uns sofort wohl gefühlt die umgebung um das hotel ist wirklich wunderschön es ist ruhig entspannend und gerade zum spazieren gehen oder wandern einfach nur perfekt ganz in der nähe des hotels befindt sich ein kleiner teich mit enten und ein toller spielplatz ein besuch auf dem spielplatz ist aber fast nicht nötig da der hoteleigene spielplatz alles hat was man sich so wünscht tolle rutschen ein großes trampolin eine hüpfburg eine bobby car bahn und viele möglichkeiten zum klettern laden die kinder zum toben und spielen ein piratenland und schwimmbad das hotel hat ein ganz tolles piraten wasserland für die kleinen hier gibt es einige rutschen bunte tiere wasserspritzen ein piratenschiff und ein wasser sand becken in dem man nach kleinen edelsteinen suchen kann rund um das spielbecken stehen gemütliche liegen für die eltern zum entspannen neben dem piratenland befindet sich der pool welches aus einem tollen innenpool besteht und an den aussenpool angeschlossen ist so kann man direkt von drinnen nach draußen schwimmen außerhalb befindet sich auch nochmal ein ganz warmes sprudelbecken welches zum entspannen einlädt das hotel bietet regelmäßig schwimmkurse für kinder an so können die kids im urlaub so gar das schwimmen erlernen seit kurzem gibt es nun auch die tolle wasserrutsche <<<tokenquote>>> aqua racer <<<tokenquote>>> mit luftreifen kann man die <<<tokennumber>>> meter lange rutsche heruntersausen das war der größte spaß für unseren kleinen actionverliebten räuber er konnte gar nicht genug davon bekommen das war auch wirklich schnell die kinderbetreuung das familienhotel hat einen babyclub einen kinderclub und einen teenieclub in dem die kinder bis zu <<<tokennumber>>> stunden täglich betreut werden können im kinder und teenieclub gibt es jeden tag ein neues programm von basteln über verschiedene ausflüge bis hin zum einüben von verschiedenen aufführungen die kleinen sind dort perfekt aufgehoben und haben mit sicherheit keine langeweile während die kids ihre zeit im kinderclub genießen können sich mama und papa im spa verwöhnen lassen ob schönheitspackungen massagen oder einfach nur ein bisschen in der sauna schwitzen so eine kleine ausszeit tut einfach nur gut die verpflegung am anfang unseres aufenthaltes haben wir einen tisch zugewiesen bekommen dieser tisch war dann jeden tag für uns reserviert und gedeckt was ich persönlich super finde da man sich so das tägliche suchen nach einem freien tisch spart auf den tischen stehen den kindern malbücher und stifte zur verfügung aber nun zum essen egal ob frühstück mittag oder abendessen das essen war immer lecker und qualitativ sehr hochwertig es gab jeden tag frisches obst und gemüse am morgen kann man sich seinen frisch gepressten orangensaft zapfen oder sich seinen saft aus äpfeln und karotten selber pressen am abend kann man jeden tag zwischen buffet und <<<tokennumber>>> gänge menü wählen im hotel steht den hotelgästen rund um die uhr ein getränkebrunnen mit verschiedenen kaltgetränken zur verfügung am nachmittag gibt es dort dann auch noch einmal kaffe kuchen und kleine snacks ich als mama und blogger versuche ja auch immer die produkte oder hotels die wir besuchen mit einem kritischen auge zu betrachten um auch zu schauen was man besser machen könnte oder was man sich als mama vielleicht anders wünschen würde aber in diesem hotel gibt es wirklich absolut gar nichts zu meckern es war alles einfach rund um perfekt in jeder toillette gibt es ein kinderwaschbecken wickeltische mit pampers der ort ist wunderschön das hotel super sauber das essen sehr lecker und die kinder hatten sehr viel spaß wir werden auf alle fälle wieder kommen denn auch im winter wenn das hotel vom schnee bedeckt ist ist es bestimmt ganz wunderbar zum schlittenfahren und schneemann bauen	unknown	unknown	1018	89.87	53.93	1.00	16.00	16.97	24.85	16.11	4.52	0.79	0.79	0.79	0.00	0.00	0.00	0.00	0.00	0.49	1.28	1.87	0.88	0.88	0.00	4.62	0.49	0.00	0.00	0.39	0.29	1.08	0.20	0.88	0.00	0.79	0.00	1.77	0.59	0.00	0.29	0.98	0.29	0.00	0.20	0.00	0.00	0.10	0.00	0.10	0.00	0.00	0.10	0.39	0.20	0.00	0.00	0.20	1.47	0.20	0.39	0.98	0.00	0.10	0.59	4.03	0.00	2.06	0.49	1.38	0.29	0.39	2.36	0.98	0.00	0.20	3.54	1.08	0.00	0.39	0.00	0.69	0.00	11.30	5.99	3.93	0.00	0.00	0.00	0.29	0.39	0.10	0.00	0.20	0.39
http://news-koblenz.de	<<<tokenhyperlink>>> <<<tokennumber>>> <<<tokennumber>>> berlin mitte ots anlässlich des besuches des amerikanischen präsidenten barack obama wird es zu einschränkungen im sbahn verkehr kommen von mittwoch <<<tokennumber>>> november <<<tokennumber>>> ein uhr bis freitag <<<tokennumber>>> november <<<tokennumber>>> ca <<<tokennumber>>> uhr wird der sbahnhof brandenburger tor gesperrt züge der sbahn passieren den bahnhof dann ohne verkehrshalt bitte beachten sie die einschränkungen in ihren reisplanungen wir bitten um ihr erständnis rückfragen bitte an bundespolizeidirektion berlin pressestelle schnellerstraße <<<tokennumber>>> <<<tokennumber>>> <<<tokennumber>>> berlin telefon <<<tokennumber>>> <<<tokennumber>>> <<<tokennumber>>> mobil <<<tokennumber>>> <<<tokennumber>>> fax <<<tokennumber>>> <<<tokennumber>>> <<<tokennumber>>> mail <<<tokenhyperlink>>> <<<tokenhyperlink>>> <<<tokenhyperlink>>> original content von bundespolizeidirektion berlin übermittelt durch news aktuell der beitrag bpold bundespolizei informiert über sicherheitsbedingte einschränkungen erschien zuerst auf nepoli news <<<tokenhyperlink>>> <<<tokennumber>>> <<<tokennumber>>> berlin mitte ots anlässlich des besuches des amerikanischen präsidenten barack obama wird es zu einschränkungen im sbahn verkehr kommen von mittwoch <<<tokennumber>>> november <<<tokennumber>>> ein uhr bis freitag <<<tokennumber>>> november <<<tokennumber>>> ca <<<tokennumber>>> uhr wird der sbahnhof brandenburger tor gesperrt züge der sbahn passieren den bahnhof dann ohne verkehrsha	unknown	unknown	185	92.29	47.84	1.00	35.20	12.33	29.19	10.27	2.70	1.08	1.08	1.08	0.00	0.00	0.00	0.00	0.00	1.08	0.54	1.08	0.00	0.00	0.00	1.62	0.54	0.00	0.00	16.76	0.00	0.54	0.54	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.62	0.00	2.70	0.00	0.54	2.16	0.54	0.54	1.08	0.00	0.00	0.54	1.62	0.00	1.08	0.00	0.54	0.00	35.68	12.43	4.86	4.86	0.00	0.00	0.00	9.73	0.00	0.00	2.16	1.62
http://www.galopponline.de/news/galopp-news/gruppe-sieger-noor-al-hawa-verkauft	<<<tokennumber>>> allgemeines forum diskussionen fragen und antworten bitte auf themen beschränken welche einen bezug zur bahn aufweisen persönliche unterhaltungen bitte per pn führen links bitte mit kurzer erklärung zum verlinkten inhalt versehen andernf	unknown	unknown	33	92.84	50.00	1.00	25.77	11.00	33.33	6.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.03	0.00	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.21	6.06	9.09	0.00	0.00	0.00	0.00	6.06	0.00	0.00	0.00	0.00
http://twitter.com/Zischke/statuses/798084191908790273	menschen die ihre reservierten plätze in der bahn suchen und dabei das ganze abteil nerven und den gesamten verkehr aufhalten <<<tokenannoyeddots>>> madmonday	unknown	unknown	21	96.41	50.00	1.00	25.77	21.00	28.57	19.05	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	4.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76	0.00	4.76	0.00	4.76	0.00	0.00	0.00	4.76	0.00	0.00	4.76	0.00	0.00	0.00	0.00	0.00	0.00	23.81	19.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.76
http://www.gutefrage.net/frage/wie-viel-kostet-einen-monatskarte-bei-der-deutschen-bahn-in-muenchen-als-jugendlicher#answer-228463826	wie viel kostet einen monatskarte bei der deutschen bahn in münchen als jugendlicher <<<tokenhyperlink>>> viel kostet einen monatskarte bei der deutschen bahn in muenchen als jugendlicher	unknown	unknown	32	97.17	50.00	1.00	25.77	16.00	28.12	9.38	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.25	0.00	6.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	3.12	0.00	0.00	0.00	56.25	6.25	0.00	0.00	0.00	3.12	0.00	37.50	0.00	0.00	0.00	9.38
https://www.kurzurlaub.de/angebote/123646-ostern-2017-4-naechte-hotel-am-alten-strom.html	hallo ich habe mir eine ebahncard in die navigator app geladen und gehofft dass dadurch die gesamte fahrkartenkontrolle am handy stattfinden kann das ist leider nicht der fall stattdessen muss ich nun für die kontrolle sogar einen schritt mehr durchführen bisher ticket app bahncard physisch als id jetzt ticket app ebahncard app personalausweis als id vor diesem hintergrund erschließt sich mir absolut nicht welchen sinn die ebahncard überhaupt haben soll gut ich kann im gel <<<tokendbusername>>> eutel eine chipkarte zu hause lassen aber dafür verkompliziert sich ja die fahrkartenkontrolle für eine erklärung wäre ich euch dankbar unabhängig davon würde ich die ebahncard in der app gerne wieder löschen um meine fahrtkartenkontrolle wieder zu vereinfachen leider finde ich dazu keine option in der navigator app was muss ich denn tun um die ebahncard loszuwerden sodass ich meine physische bahncard wieder als id nutzen kann gruß	unknown	unknown	142	86.70	38.90	1.00	25.77	15.78	26.76	22.54	6.34	2.82	2.82	2.82	0.00	0.00	0.00	0.00	0.00	0.00	2.11	4.23	0.00	0.00	0.00	9.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.70	0.00	0.00	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.70	0.00	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	0.70	6.34	0.00	2.82	0.70	2.11	0.00	0.00	1.41	0.00	0.00	1.41	4.93	5.63	0.00	4.23	0.00	1.41	0.00	23.24	4.23	7.75	2.11	0.00	0.70	1.41	0.00	0.00	0.00	7.04	0.00
http://www.radiokoeln.de/koeln/rk/1245912/nrw-welt/?2=161114-99-172063:1479147219000	wenn man so etwas bewußt also absichtlich und dann noch wiederholt macht sollte man auch bestraft werden ich habe ja schließlich allein im jahr <<<tokennumber>>> für bahnfahrten mehr als <<<tokennumber>>> euro <<<tokennumber>>> <<<tokennumber>>> etwa <<<tokennumber>>> euro insgesamt nur bahn öffentliche verkehrsmittel etwa <<<tokennumber>>> euro ausgegeben ich gehöre inzwischen schon lange zu denjenigen die dem bahnfahren seit jahren ade gesagt hat es gibt billigere verkehrsmittel	unknown	unknown	64	78.67	56.21	1.00	25.77	16.00	21.88	14.06	4.69	1.56	1.56	1.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.56	3.12	3.12	0.00	3.12	0.00	0.00	0.00	9.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.69	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.00	15.62	6.25	3.12	0.00	0.00	0.00	0.00	3.12	0.00	0.00	3.12	0.00
http://twitter.com/placetogo/statuses/798293625386008577	sbahn <<<tokennumber>>> <<<tokennumber>>> hh einmal maruscha genannt werden ich bin zu jung googlete einmal über colorcoordinated augenbrauen und accessoires reden placetogo	unknown	unknown	22	92.84	50.00	1.00	25.77	11.00	31.82	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.55	0.00	0.00	0.00	4.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.36	4.55	9.09	9.09	0.00	0.00	0.00	4.55	0.00	0.00	9.09	0.00
http://twitter.com/SputnikMagazin/statuses/798087632798576640	er wollte schlichten mann in sbahn brutal verprügelt >> <<<tokenhyperlink>>> <<<tokenhyperlink>>>	unknown	unknown	19	96.69	50.00	1.00	1.00	19.00	21.05	26.32	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.79	0.00	10.53	0.00	5.26	0.00	52.63	10.53	0.00	5.26	0.00	0.00	0.00	5.26	0.00	0.00	0.00	31.58
